"","species","seed_number","general.method","reproduction.unit.measured","dispersal_class_1-6","mean_dist_m","max_dist_m","growth_method","growth_rate_mm","growth_unit","wetmass_g","Unit","mortality"
"177","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"178","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"179","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"180","Achillea millefolium",1724,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"181","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"182","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"183","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"184","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"185","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"186","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"187","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"188","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"189","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"190","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"191","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"192","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"193","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"194","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"195","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"196","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"197","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"198","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"199","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"200","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"201","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"202","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"203","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"204","Achillea millefolium",695.2,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"205","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"206","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"207","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"208","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"209","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"210","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"211","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"212","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"213","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"214","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"215","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"216","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"217","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"218","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"219","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"220","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"221","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"222","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"223","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"224","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"225","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"226","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"227","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"228","Achillea millefolium",7200,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"229","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"230","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"231","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"232","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"233","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"234","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"235","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"236","Achillea millefolium",3300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"237","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"238","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"239","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"240","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"241","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"242","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"243","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"244","Achillea millefolium",2925,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"245","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"246","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"247","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"248","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"249","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"250","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"251","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"252","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"253","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"254","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"255","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"256","Achillea millefolium",3330,"unknown","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"257","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"258","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"259","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"260","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"261","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"262","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"263","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"264","Achillea millefolium",190,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"265","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"266","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"267","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"268","Achillea millefolium",1047,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"269","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"270","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"271","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"272","Achillea millefolium",3000,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"273","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"274","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"275","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"276","Achillea millefolium",3500,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"277","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",3.0638,"g",-0.0143023894166794
"278","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",6,"g",-0.000244140625
"279","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.9362,"g",-0.000266717480169874
"280","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.3,"mm",5.1064,"g",-0.000842637650565701
"281","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"282","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"283","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"284","Achillea millefolium",2400,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"285","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",3.0638,"g",-0.0143023894166794
"286","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",6,"g",-0.000244140625
"287","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.9362,"g",-0.000266717480169874
"288","Achillea millefolium",365,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",0.38,"mm",5.1064,"g",-0.000842637650565701
"289","Berteroa incana",1919.5,"actual measurement (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"290","Berteroa incana",1919.5,"actual measurement (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",2.766,"g",-0.0216123535782963
"291","Berteroa incana",1919.5,"actual measurement (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"292","Berteroa incana",1919.5,"actual measurement (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",3.7234,"g",-0.00573178416458575
"293","Berteroa incana",51816,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"294","Berteroa incana",51816,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",2.766,"g",-0.0216123535782963
"295","Berteroa incana",51816,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"296","Berteroa incana",51816,"actual measurement","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",3.7234,"g",-0.00573178416458575
"297","Berteroa incana",7000,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"298","Berteroa incana",7000,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",2.766,"g",-0.0216123535782963
"299","Berteroa incana",7000,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"300","Berteroa incana",7000,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",3.7234,"g",-0.00573178416458575
"301","Berteroa incana",7300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"302","Berteroa incana",7300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",2.766,"g",-0.0216123535782963
"303","Berteroa incana",7300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",4.3617,"g",-0.00236589210938036
"304","Berteroa incana",7300,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",1,"mm",3.7234,"g",-0.00573178416458575
"305","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"306","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"307","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"308","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"309","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"310","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"311","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"312","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"313","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"314","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"315","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"316","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"317","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"318","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"319","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"320","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"321","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"322","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"323","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"324","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"325","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"326","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"327","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"328","Campanula rotundifolia",49.5,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"329","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"330","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"331","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"332","Campanula rotundifolia",87.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"333","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.09,"g",-0.882702996290655
"334","Campanula rotundifolia",510,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.5,"mm",0.46,"g",-0.52850902028069
"335","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.09,"g",-0.882702996290655
"336","Campanula rotundifolia",56.2,"actual measurement","per ramet/tussock or individual plant ",1,0.1,1,"ann. rad. gr",0.15,"mm",0.46,"g",-0.52850902028069
"337","Centaurea diffusa",56,"actual measurement (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",1.5,"mm",10.4,"g",-5.4774205922939e-07
"338","Centaurea jacea",50,"actual measurement","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.6,"g",-0.108818820412016
"339","Centaurea jacea",50,"actual measurement","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.4,"g",-0.143587294374629
"340","Centaurea jacea",2800,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.6,"g",-0.108818820412016
"341","Centaurea jacea",2800,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.4,"g",-0.143587294374629
"342","Centaurea jacea",50,"actual measurement","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.6,"g",-0.108818820412016
"343","Centaurea jacea",50,"actual measurement","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.4,"g",-0.143587294374629
"344","Centaurea jacea",2800,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.6,"g",-0.108818820412016
"345","Centaurea jacea",2800,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.4,"g",-0.143587294374629
"346","Centaurea jacea",2800,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.6,"g",-0.108818820412016
"347","Centaurea jacea",2800,"estimation (following LEDA data standards)","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.4,"g",-0.143587294374629
"348","Centaurea jacea",50,"actual measurement","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.6,"g",-0.108818820412016
"349","Centaurea jacea",50,"actual measurement","per ramet/tussock or individual plant ",3,2,15,"ann. rad. gr",0.7,"mm",1.4,"g",-0.143587294374629
"350","Centaurea solstitialis",1538,"laboratory/greenhouse/garden experiment","per ramet/tussock or individual plant ",2,1,5,"ann. rad. gr",2.5,"mm",0.8922,"g",-0.290296684491133
