SeqID;Taxon;Aggr.;Genus;Family;Plant height (m);Tree;Shrub;Tumbleweed;Seed mass (mg);Dusty seeds and spores;Habitat preferences of anemochorous species (other than trees);Origin outside Europe;Weed;Crop, seed mixture, ornamental;Efficient dispersal mode - common;Dispersal distance class (1-6);Efficient dispersal mode - anthropogenic;Dispersal distance class (7)
9353;Plantago bellardii;;Plantago;Plantaginaceae;0,07;;;;0,9;;;;;;Local non-specific dispersal;1;;
9354;Plantago cornutii;;Plantago;Plantaginaceae;0,45;;;;;;;;;;Local non-specific dispersal;2;;
9355;Plantago coronopus;Plantago coronopus aggr.;Plantago;Plantaginaceae;0,11;;;;0,2;;;;1;;Local non-specific dispersal;1;Anthropochory;7
9356;Plantago coronopus aggr.;Plantago coronopus aggr.;Plantago;Plantaginaceae;0,10;;;;;;;;;;Local non-specific dispersal;1;;
9357;Plantago crassifolia;;Plantago;Plantaginaceae;0,09;;;;0,3;;;;;;Local non-specific dispersal;1;;
9358;Plantago cretica;;Plantago;Plantaginaceae;<0,3;;;;;;;;;;Local non-specific dispersal;1;;
9359;Plantago crypsoides;;Plantago;Plantaginaceae;;;;;0,8;;;;;;Local non-specific dispersal;;;
9360;Plantago cupanii;Plantago coronopus aggr.;Plantago;Plantaginaceae;0,10;;;;;;;;;;Local non-specific dispersal;1;;
9361;Plantago cylindrica;;Plantago;Plantaginaceae;;;;;1,3;;;neo;;;Local non-specific dispersal;;Anthropochory;7
9362;Plantago gentianoides;;Plantago;Plantaginaceae;0,30;;;;0,2;;;;;;Local non-specific dispersal;2;;
9363;Plantago holosteum;;Plantago;Plantaginaceae;0,20;;;;0,7;;;;;;Local non-specific dispersal;1;;
9364;Plantago lagopus;;Plantago;Plantaginaceae;0,12;;;;0,3;;;;;;Local non-specific dispersal;1;;
9365;Plantago lanceolata;;Plantago;Plantaginaceae;0,21;;;;1,5;;;;;1;Local non-specific dispersal;1;;
9366;Plantago leiopetala;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9367;Plantago loeflingii;;Plantago;Plantaginaceae;;;;;0,9;;;;;;Local non-specific dispersal;;;
9368;Plantago macrorhiza;;Plantago;Plantaginaceae;0,13;;;;0,2;;;;;;Local non-specific dispersal;1;;
9369;Plantago major;;Plantago;Plantaginaceae;0,26;;;;0,2;;;;1;;Local non-specific dispersal;1;Anthropochory;7
9370;Plantago malato-belizii;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9371;Plantago maritima;;Plantago;Plantaginaceae;0,30;;;;0,7;;;;;;Local non-specific dispersal;1;;
9372;Plantago maritima subsp. serpentina;;Plantago;Plantaginaceae;0,20;;;;0,7;;;;;;Local non-specific dispersal;1;;
9373;Plantago maxima;;Plantago;Plantaginaceae;0,53;;;;0,3;;;;;;Local non-specific dispersal;2;;
9374;Plantago media;;Plantago;Plantaginaceae;0,31;;;;0,4;;;;;;Local non-specific dispersal;2;;
9375;Plantago monosperma;;Plantago;Plantaginaceae;<0,3;;;;;;;;;;Local non-specific dispersal;1;;
9376;Plantago montana;;Plantago;Plantaginaceae;<0,3;;;;;;;;;;Local non-specific dispersal;1;;
9377;Plantago nivalis;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9378;Plantago notata;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9379;Plantago ovata;;Plantago;Plantaginaceae;0,14;;;;1,8;;;;;;Local non-specific dispersal;1;;
9380;Plantago phaeostoma;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9381;Plantago reniformis;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9382;Plantago sarcophylla;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9383;Plantago sempervirens;;Plantago;Plantaginaceae;0,30;;;;2,4;;;;;;Local non-specific dispersal;2;;
9384;Plantago serraria;;Plantago;Plantaginaceae;0,20;;;;0,3;;;;;;Local non-specific dispersal;1;;
9385;Plantago schwarzenbergiana;;Plantago;Plantaginaceae;0,20;;;;;;;;;;Local non-specific dispersal;1;;
9386;Plantago squarrosa;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9387;Plantago subulata;;Plantago;Plantaginaceae;0,07;;;;0,7;;;;;;Local non-specific dispersal;1;;
9388;Plantago tenuiflora;;Plantago;Plantaginaceae;0,11;;;;0,1;;;;;;Local non-specific dispersal;1;;
9389;Plantago uniflora;;Plantago;Plantaginaceae;0,08;;;;0,8;;;;;;Local non-specific dispersal;1;;
9390;Plantago webbii;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9391;Plantago weldenii;Plantago coronopus aggr.;Plantago;Plantaginaceae;0,08;;;;;;;;;;Local non-specific dispersal;1;;
9392;Plantago x mixta;;Plantago;Plantaginaceae;;;;;;;;;;;Local non-specific dispersal;;;
9393;Platanthera algeriensis;;Platanthera;Orchidaceae;;;;;;1;;;;;Anemochory;;;
9394;Platanthera bifolia;;Platanthera;Orchidaceae;0,30;;;;0,0;1;Forest;;;;Anemochory;3;;
9395;Platanthera holmboei;;Platanthera;Orchidaceae;;;;;;1;;;;;Anemochory;;;
9396;Platanthera hyperborea;;Platanthera;Orchidaceae;;;;;;1;;;;;Anemochory;;;
9397;Platanthera chlorantha;;Platanthera;Orchidaceae;0,32;;;;0,0;1;Forest;;;;Anemochory;3;;
9398;Platanthera micrantha;;Platanthera;Orchidaceae;;;;;;1;Forest;;;;Anemochory;3;;
9399;Platanus hispanica;;Platanus;Platanaceae;22;1;;;;;;neo;;;Anemochory;4;Anthropochory;7
9400;Platanus occidentalis;;Platanus;Platanaceae;29;1;;;4,0;;;neo;;;Anemochory;4;Anthropochory;7
9401;Platanus orientalis;;Platanus;Platanaceae;25;1;;;4,1;;;;;1;Anemochory;4;Anthropochory;7
9402;Platycapnos spicata;;Platycapnos;Papaveraceae;0,20;;;;;;;;;;Local non-specific dispersal;1;;
9403;Platycapnos tenuiloba;;Platycapnos;Papaveraceae;;;;;;;;;;;Local non-specific dispersal;;;
9404;Platycladus orientalis;;Platycladus;Cupressaceae;6;1;1;;20,4;;;neo;;;Anemochory;4;Anthropochory;7
9405;Pleurospermum austriacum;;Pleurospermum;Apiaceae;1,0;;;;4,8;;;;;;Local non-specific dispersal;2;;
9406;Plumbago europaea;;Plumbago;Plumbaginaceae;0,68;;;;8,4;;;;;;Local non-specific dispersal;2;;
9407;Poa akmanii;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9408;Poa alpigena;;Poa;Poaceae;;;;;0,3;;;;;;Local non-specific dispersal;;;
9409;Poa alpina;;Poa;Poaceae;0,27;;;;0,4;;;;;;Local non-specific dispersal;1;;
9410;Poa angustifolia;Poa pratensis aggr.;Poa;Poaceae;0,45;;;;0,2;;;;;1;Local non-specific dispersal;2;Anthropochory;7
9411;Poa arctica;;Poa;Poaceae;0,34;;;;2,1;;;;;;Local non-specific dispersal;2;;
9412;Poa badensis;Poa badensis aggr.;Poa;Poaceae;0,23;;;;0,3;;;;;;Local non-specific dispersal;1;;
9413;Poa badensis aggr.;Poa badensis aggr.;Poa;Poaceae;0,21;;;;;;;;;;Local non-specific dispersal;1;;
9414;Poa balbisii;;Poa;Poaceae;0,28;;;;;;;;;;Local non-specific dispersal;1;;
9415;Poa bivonae;;Poa;Poaceae;0,25;;;;;;;;;;Local non-specific dispersal;1;;
9416;Poa bulbosa;;Poa;Poaceae;0,23;;;;0,7;;;;;;Local non-specific dispersal;1;;
9417;Poa caucasica;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9418;Poa cenisia;;Poa;Poaceae;0,28;;;;;;;;;;Local non-specific dispersal;1;;
9419;Poa compressa;;Poa;Poaceae;0,39;;;;0,2;;;;;;Local non-specific dispersal;2;;
9420;Poa densa;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9421;Poa diversifolia;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9422;Poa dolosa;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9423;Poa feratiana;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9424;Poa flaccidula;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9425;Poa glauca;;Poa;Poaceae;0,27;;;;0,4;;;;;;Local non-specific dispersal;1;;
9426;Poa granitica;;Poa;Poaceae;0,36;;;;;;;;;;Local non-specific dispersal;2;;
9427;Poa hybrida;;Poa;Poaceae;0,82;;;;0,4;;;;;;Local non-specific dispersal;2;;
9428;Poa chaixii;;Poa;Poaceae;0,83;;;;0,7;;;;;;Local non-specific dispersal;2;;
9429;Poa jubata;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9430;Poa laxa;;Poa;Poaceae;0,17;;;;0,4;;;;;;Local non-specific dispersal;1;;
9431;Poa legionensis;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9432;Poa ligulata;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9433;Poa longifolia;;Poa;Poaceae;0,63;;;;;;;;;;Local non-specific dispersal;2;;
9434;Poa macedonica;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9435;Poa macroanthera;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9436;Poa margilicola;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9437;Poa media;;Poa;Poaceae;0,26;;;;;;;;;;Local non-specific dispersal;1;;
9438;Poa minor;;Poa;Poaceae;0,10;;;;0,4;;;;;;Local non-specific dispersal;1;;
9439;Poa molinerii;Poa badensis aggr.;Poa;Poaceae;0,23;;;;;;;;;;Local non-specific dispersal;1;;
9440;Poa nemoralis;;Poa;Poaceae;0,54;;;;0,5;;;;;;Local non-specific dispersal;2;;
9441;Poa nyaradyana;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9442;Poa ophiolithica;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9443;Poa palustris;;Poa;Poaceae;0,65;;;;0,2;;;;;;Local non-specific dispersal;2;;
9444;Poa pannonica;;Poa;Poaceae;0,40;;;;;;;;;;Local non-specific dispersal;2;;
9445;Poa perconcinna;;Poa;Poaceae;0,12;;;;;;;;;;Local non-specific dispersal;1;;
9446;Poa perligularis;;Poa;Poaceae;0,30;;;;;;;;;;Local non-specific dispersal;2;;
9447;Poa pratensis;Poa pratensis aggr.;Poa;Poaceae;0,41;;;;0,3;;;;;1;Local non-specific dispersal;2;Anthropochory;7
9448;Poa pratensis aggr.;Poa pratensis aggr.;Poa;Poaceae;0,43;;;;;;;;;1;Local non-specific dispersal;2;Anthropochory;7
9449;Poa pumila;;Poa;Poaceae;0,19;;;;;;;;;;Local non-specific dispersal;1;;
9450;Poa rehmannii;;Poa;Poaceae;0,43;;;;;;;;;;Local non-specific dispersal;2;;
9451;Poa remota;;Poa;Poaceae;1,0;;;;0,3;;;;;;Local non-specific dispersal;2;;
9452;Poa seredinii;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9453;Poa sibirica;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9454;Poa stepposa;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9455;Poa sterilis;;Poa;Poaceae;0,46;;;;;;;;;;Local non-specific dispersal;2;;
9456;Poa stiriaca;;Poa;Poaceae;1;;;;0,3;;;;;;Local non-specific dispersal;2;;
9457;Poa taurica;;Poa;Poaceae;0,55;;;;;;;;;;Local non-specific dispersal;2;;
9458;Poa thessala;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9459;Poa timoleontis;;Poa;Poaceae;0,20;;;;;;;;;;Local non-specific dispersal;1;;
9460;Poa transbaicalica;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9461;Poa trichopoda;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9462;Poa trivialis;;Poa;Poaceae;0,71;;;;0,2;;;;;1;Local non-specific dispersal;2;Anthropochory;7
9463;Poa urssulensis;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9464;Poa versicolor;;Poa;Poaceae;0,44;;;;0,4;;;;;;Local non-specific dispersal;2;;
9465;Poa x figertii;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9466;Poa x intricata;;Poa;Poaceae;;;;;;;;;;;Local non-specific dispersal;;;
9467;Polemonium caeruleum;;Polemonium;Polemoniaceae;0,58;;;;0,9;;;;;1;Local non-specific dispersal;2;Anthropochory;7
9468;Polycarpon polycarpoides;;Polycarpon;Caryophyllaceae;0,13;;;;;;;;;;Local non-specific dispersal;1;;
9469;Polycarpon tetraphyllum;;Polycarpon;Caryophyllaceae;0,10;;;;0,1;;;;;;Local non-specific dispersal;1;;
9470;Polycnemum arvense;;Polycnemum;Amaranthaceae;0,15;;;;0,6;;;;;;Local non-specific dispersal;1;;
9471;Polycnemum heuffelii;;Polycnemum;Amaranthaceae;0,19;;;;;;;;;;Local non-specific dispersal;1;;
9472;Polycnemum majus;;Polycnemum;Amaranthaceae;0,22;;;;0,7;;;;;;Local non-specific dispersal;1;;
9473;Polycnemum verrucosum;;Polycnemum;Amaranthaceae;0,16;;;;;;;;;;Local non-specific dispersal;1;;
9474;Polygala acarnanica;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9475;Polygala alpestris;;Polygala;Polygalaceae;0,10;;;;;;;;;;Myrmecochory;3;;
9476;Polygala alpicola;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9477;Polygala alpina;;Polygala;Polygalaceae;0,06;;;;;;;;;;Myrmecochory;3;;
9478;Polygala amara;Polygala amara aggr.;Polygala;Polygalaceae;0,12;;;;1,1;;;;;;Myrmecochory;3;;
9479;Polygala amara aggr.;Polygala amara aggr.;Polygala;Polygalaceae;0,12;;;;;;;;;;Myrmecochory;3;;
9480;Polygala amarella;Polygala amara aggr.;Polygala;Polygalaceae;0,12;;;;1,1;;;;;;Myrmecochory;3;;
9481;Polygala anatolica;;Polygala;Polygalaceae;0,28;;;;;;;;;;Myrmecochory;3;;
9482;Polygala baetica;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9483;Polygala boissieri;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9484;Polygala calcarea;;Polygala;Polygalaceae;0,09;;;;1,0;;;;;;Myrmecochory;3;;
9485;Polygala caucasica;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9486;Polygala comosa;;Polygala;Polygalaceae;0,19;;;;1,4;;;;;;Myrmecochory;3;;
9487;Polygala cretacea;;Polygala;Polygalaceae;0,40;;;;;;;;;;Myrmecochory;3;;
9488;Polygala doerfleri;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9489;Polygala edmundi;;Polygala;Polygalaceae;;;;;1,8;;;;;;Myrmecochory;3;;
9490;Polygala exilis;;Polygala;Polygalaceae;0,11;;;;;;;;;;Myrmecochory;3;;
9491;Polygala flavescens;;Polygala;Polygalaceae;0,35;;;;8,1;;;;;;Myrmecochory;3;;
9492;Polygala forojulensis;Polygala nicaeensis aggr.;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9493;Polygala fruticosa;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9494;Polygala helenae;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9495;Polygala chamaebuxus;;Polygala;Polygalaceae;0,17;;;;9,5;;;;;;Myrmecochory;3;;
9496;Polygala major;;Polygala;Polygalaceae;0,31;;;;;;;;;;Myrmecochory;3;;
9497;Polygala microphylla;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9498;Polygala monspeliaca;;Polygala;Polygalaceae;0,17;;;;1,1;;;;;;Myrmecochory;3;;
9499;Polygala myrtifolia;;Polygala;Polygalaceae;1,8;;1;;9,7;;;neo;;;Myrmecochory;3;Anthropochory;7
9500;Polygala nicaeensis;Polygala nicaeensis aggr.;Polygala;Polygalaceae;0,27;;;;1,6;;;;;;Myrmecochory;3;;
9501;Polygala nicaeensis aggr.;Polygala nicaeensis aggr.;Polygala;Polygalaceae;0,27;;;;;;;;;;Myrmecochory;3;;
9502;Polygala papilionacea;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9503;Polygala pedemontana;;Polygala;Polygalaceae;0,24;;;;;;;;;;Myrmecochory;3;;
9504;Polygala preslii;;Polygala;Polygalaceae;0,25;;;;;;;;;;Myrmecochory;3;;
9505;Polygala pruinosa;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9506;Polygala rupestris;;Polygala;Polygalaceae;0,22;;;;2,9;;;;;;Myrmecochory;3;;
9507;Polygala sardoa;;Polygala;Polygalaceae;0,16;;;;;;;;;;Myrmecochory;3;;
9508;Polygala serpyllifolia;;Polygala;Polygalaceae;0,17;;;;2,1;;;;;;Myrmecochory;3;;
9509;Polygala sibirica;;Polygala;Polygalaceae;0,16;;;;;;;;;;Myrmecochory;3;;
9510;Polygala sosnowskyi;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9511;Polygala supina;;Polygala;Polygalaceae;0,17;;;;;;;;;;Myrmecochory;3;;
9512;Polygala transcaucasica;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9513;Polygala vayredae;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9514;Polygala venulosa;;Polygala;Polygalaceae;;;;;;;;;;;Myrmecochory;3;;
9515;Polygala vulgaris;;Polygala;Polygalaceae;0,18;;;;1,8;;;;;;Myrmecochory;3;;
9516;Polygonatum hirtum;;Polygonatum;Asparagaceae;0,50;;;;;;;;;;Endozoochory;6;;
9517;Polygonatum multiflorum;;Polygonatum;Asparagaceae;0,46;;;;205,9;;;;;;Local non-specific dispersal;2;;
9518;Polygonatum odoratum;;Polygonatum;Asparagaceae;0,35;;;;309,2;;;;;;Local non-specific dispersal;2;;
9519;Polygonatum orientale;;Polygonatum;Asparagaceae;0,25;;;;;;;;;;Endozoochory;6;;
9520;Polygonatum verticillatum;;Polygonatum;Asparagaceae;0,47;;;;71,2;;;;;;Endozoochory;6;;
9521;Polygonum afyonicum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9522;Polygonum arenarium;;Polygonum;Polygonaceae;0,21;;;;1,1;;;;;;Local non-specific dispersal;1;;
9523;Polygonum arenastrum;Polygonum aviculare aggr.;Polygonum;Polygonaceae;0,14;;;;1,3;;;;1;;Local non-specific dispersal;1;Anthropochory;7
9524;Polygonum argyrocoleon;;Polygonum;Polygonaceae;;;;;0,6;;;;;;Local non-specific dispersal;;;
9525;Polygonum aschersonianum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9526;Polygonum aviculare;Polygonum aviculare aggr.;Polygonum;Polygonaceae;0,38;;;;1,7;;;;1;;Local non-specific dispersal;2;Anthropochory;7
9527;Polygonum aviculare aggr.;Polygonum aviculare aggr.;Polygonum;Polygonaceae;0,32;;;;;;;;1;;Local non-specific dispersal;2;Anthropochory;7
9528;Polygonum balansae;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9529;Polygonum bellardii;;Polygonum;Polygonaceae;0,29;;;;1,6;;;;;;Local non-specific dispersal;1;;
9530;Polygonum boreale;Polygonum aviculare aggr.;Polygonum;Polygonaceae;1;;;;;;;;1;;Local non-specific dispersal;2;Anthropochory;7
9531;Polygonum calcatum;Polygonum aviculare aggr.;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9532;Polygonum cognatum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9533;Polygonum equisetiforme;;Polygonum;Polygonaceae;0,45;;;;1,3;;;;;;Local non-specific dispersal;2;;
9534;Polygonum euxinum;;Polygonum;Polygonaceae;0,30;;;;;;;;;;Local non-specific dispersal;2;;
9535;Polygonum graminifolium;;Polygonum;Polygonaceae;0,25;;;;;;;;;;Local non-specific dispersal;1;;
9536;Polygonum hyrcanicum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9537;Polygonum idaeum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9538;Polygonum karacae;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9539;Polygonum longipes;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9540;Polygonum maritimum;;Polygonum;Polygonaceae;0,28;;;;3,4;;;;;;Local non-specific dispersal;1;;
9541;Polygonum mesembricum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9542;Polygonum novoascanicum;;Polygonum;Polygonaceae;0,30;;;;;;;;;;Local non-specific dispersal;2;;
9543;Polygonum oxyspermum;;Polygonum;Polygonaceae;0,40;;;;3,3;;;;;;Local non-specific dispersal;2;;
9544;Polygonum patulum;;Polygonum;Polygonaceae;0,35;;;;1,7;;;;;;Local non-specific dispersal;2;;
9545;Polygonum praelongum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9546;Polygonum raii;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9547;Polygonum romanum;;Polygonum;Polygonaceae;0,28;;;;;;;;;;Local non-specific dispersal;1;;
9548;Polygonum rurivagum;Polygonum aviculare aggr.;Polygonum;Polygonaceae;0,25;;;;2,1;;;;1;;Local non-specific dispersal;1;Anthropochory;7
9549;Polygonum salsugineum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9550;Polygonum scoparium;;Polygonum;Polygonaceae;0,90;;;;;;;;;;Local non-specific dispersal;2;;
9551;Polygonum setosum;;Polygonum;Polygonaceae;;;;;;;;;;;Local non-specific dispersal;;;
9552;Polygonum tenorii;;Polygonum;Polygonaceae;0,55;;;;;;;;;;Local non-specific dispersal;2;;
9553;Polypodium cambricum;;Polypodium;Polypodiaceae;0,15;;;;;1;Forest;;;;Anemochory;3;;
9554;Polypodium cambricum subsp. azoricum;;Polypodium;Polypodiaceae;;;;;;1;Forest;;;;Anemochory;3;;
9555;Polypodium cambricum subsp. macaronesicum;;Polypodium;Polypodiaceae;;;;;;1;Open_habitats;;;;Anemochory;5;;
9556;Polypodium interjectum;;Polypodium;Polypodiaceae;0,30;;;;;1;Forest;;;;Anemochory;3;;
9557;Polypodium vulgare;;Polypodium;Polypodiaceae;0,26;;;;14,0;1;Forest;;;;Anemochory;3;;
9558;Polypodium x mantoniae;;Polypodium;Polypodiaceae;;;;;;1;Open_habitats;;;;Anemochory;5;;
9559;Polypogon maritimus;;Polypogon;Poaceae;0,21;;;;0,1;;;;;;Local non-specific dispersal;1;;
9560;Polypogon monspeliensis;;Polypogon;Poaceae;0,45;;;;0,1;;;;;;Local non-specific dispersal;2;;
9561;Polypogon subspathaceus;;Polypogon;Poaceae;0,30;;;;;;;;;;Local non-specific dispersal;1;;
9562;Polypogon viridis;;Polypogon;Poaceae;0,46;;;;0,1;;;;;;Local non-specific dispersal;2;;
9563;Polystichum aculeatum;;Polystichum;Polypodiaceae;0,66;;;;;1;Forest;;;;Anemochory;3;;
9564;Polystichum braunii;;Polystichum;Polypodiaceae;0,54;;;;;1;Forest;;;;Anemochory;3;;
9565;Polystichum falcinellum;;Polystichum;Polypodiaceae;;;;;;1;Forest;;;;Anemochory;3;;
9566;Polystichum illyricum;;Polystichum;Polypodiaceae;;;;;;1;Open_habitats;;;;Anemochory;5;;
9567;Polystichum lonchitis;;Polystichum;Polypodiaceae;0,29;;;;;1;Forest;;;;Anemochory;3;;
9568;Polystichum setiferum;;Polystichum;Polypodiaceae;0,58;;;;;1;Forest;;;;Anemochory;3;;
9569;Polystichum x luerssenii;;Polystichum;Polypodiaceae;;;;;;1;;;;;Anemochory;;;
9570;Pontederia cordata;;Pontederia;Pontederiaceae;0,80;;;;90,6;;;neo;;;Hydrochory;;Anthropochory;7
9571;Pontechium maculatum;;Pontechium;Boraginaceae;0,63;;;;;;;;;;Local non-specific dispersal;2;;
9572;Populus alba;;Populus;Salicaceae;24;1;;;0,4;;;;;;Anemochory;5;;
9573;Populus balsamifera;;Populus;Salicaceae;24;1;;;0,2;;;neo;;;Anemochory;5;Anthropochory;7
9574;Populus carolinensis;;Populus;Salicaceae;23;1;;;;;;neo;;;Anemochory;5;Anthropochory;7
9575;Populus laurifolia;;Populus;Salicaceae;15;1;;;;;;neo;;;Anemochory;5;Anthropochory;7
9576;Populus nigra;;Populus;Salicaceae;27;1;;;1,1;;;;;;Anemochory;5;;
9577;Populus nigra 'Italica';;Populus;Salicaceae;;1;;;;;;;;;Anemochory;5;;
9578;Populus simonii;;Populus;Salicaceae;14;1;;;;;;neo;;;Anemochory;5;Anthropochory;7
9579;Populus suaveolens;;Populus;Salicaceae;25;1;;;;;;neo;;;Anemochory;5;Anthropochory;7
9580;Populus tremula;;Populus;Salicaceae;20;1;;;0,1;;;;;;Anemochory;5;;
9581;Populus tremuloides;;Populus;Salicaceae;17;1;;;0,1;;;neo;;;Anemochory;5;Anthropochory;7
9582;Populus trichocarpa;;Populus;Salicaceae;31;1;;;;;;neo;;;Anemochory;5;Anthropochory;7
9583;Populus x canadensis;;Populus;Salicaceae;20;1;;;;;;neo;;;Anemochory;5;Anthropochory;7
9584;Populus x canescens;;Populus;Salicaceae;17;1;;;;;;;;1;Anemochory;5;Anthropochory;7
9585;Portulaca grandiflora;;Portulaca;Portulacaceae;0,14;;;;0,1;;;neo;;;Myrmecochory;3;Anthropochory;7
9586;Portulaca nitida;;Portulaca;Portulacaceae;0,12;;;;;;;;;;Local non-specific dispersal;1;;
9587;Portulaca oleracea;;Portulaca;Portulacaceae;0,20;;;;0,3;;;;1;;Myrmecochory;3;Anthropochory;7
9588;Posidonia oceanica;;Posidonia;Posidoniaceae;0,30;;;;;;;;;;Hydrochory;;;
9589;Potamogeton acutifolius;;Potamogeton;Potamogetonaceae;0,54;;;;3,2;;;;;;Hydrochory;;;
9590;Potamogeton alpinus;;Potamogeton;Potamogetonaceae;0,87;;;;1,9;;;;;;Hydrochory;;;
9591;Potamogeton berchtoldii;;Potamogeton;Potamogetonaceae;0,51;;;;1,1;;;;;;Hydrochory;;;
9592;Potamogeton coloratus;;Potamogeton;Potamogetonaceae;0,31;;;;0,4;;;;;;Hydrochory;;;
9593;Potamogeton compressus;;Potamogeton;Potamogetonaceae;1,3;;;;3,6;;;;;;Hydrochory;;;
9594;Potamogeton crispus;;Potamogeton;Potamogetonaceae;0,84;;;;11,9;;;;;;Hydrochory;;;
9595;Potamogeton friesii;;Potamogeton;Potamogetonaceae;0,85;;;;3,1;;;;;;Hydrochory;;;
9596;Potamogeton gramineus;;Potamogeton;Potamogetonaceae;0,69;;;;2,1;;;;;;Hydrochory;;;
9597;Potamogeton lucens;;Potamogeton;Potamogetonaceae;1,9;;;;5,1;;;;;;Hydrochory;;;
9598;Potamogeton natans;;Potamogeton;Potamogetonaceae;0,67;;;;5,7;;;;;;Hydrochory;;;
9599;Potamogeton nodosus;;Potamogeton;Potamogetonaceae;0,88;;;;4,4;;;;;;Hydrochory;;;
9600;Potamogeton obtusifolius;;Potamogeton;Potamogetonaceae;0,73;;;;2,9;;;;;;Hydrochory;;;
9601;Potamogeton perfoliatus;;Potamogeton;Potamogetonaceae;2,4;;;;3,2;;;;;;Hydrochory;;;
9602;Potamogeton polygonifolius;;Potamogeton;Potamogetonaceae;0,28;;;;1,7;;;;;;Hydrochory;;;
